Date,Timestamp, Ticker,  Message ,  Price , % of Vol , Block Type , Value , SecurityType, Industry, Sector,  30DayAverage , Float, EarningsDate
11/15/2019,12:22:15 PM,MINT," 123,383 ", $101.68 ,15%,DARK ISOAA,$12.0M,ETF/Fund,,," 814,450 ",128,N/A
11/15/2019,4:05:35 PM,MINT," 112,241 ", $101.66 ,14%,DARK BLOCK,$11.0M,ETF/Fund,,," 814,450 ",128,N/A
11/15/2019,4:04:55 PM,MMM," 149,173 ", $171.88 ,5%,DARK BLOCK,$25.0M,Equity,Medical Instruments & Equipment,Health Care Equipment," 2,773,295 ",570,20200204
11/15/2019,4:04:52 PM,MMS," 494,674 ", $77.65 ,147%,DARK BLOCK,$38.0M,Equity,Business Services,Commercial Services & Supplies," 337,284 ",62,20191119
11/15/2019,4:08:04 PM,MNST," 186,925 ", $58.63 ,6%,DARK AVGPRC,$10.0M,Equity,Beverages,Food & Beverage," 2,906,032 ",544,20200226
11/15/2019,5:42:07 PM,MPLX," 765,739 ", $23.65 ,29%,DARK BLOCK,$18.0M,Equity,Equipment & Services,Oil & Gas," 2,661,309 ",1058,20200206
11/15/2019,4:01:02 PM,MPW," 378,216 ", $20.25 ,6%,DARK BLOCK,$7.6M,Equity,REITs,Real Estate," 5,862,950 ",441,20200206
11/15/2019,2:34:05 PM,MPW," 250,000 ", $20.14 ,4%,DARK BLOCK,$5.0M,Equity,REITs,Real Estate," 5,862,950 ",441,20200206
11/15/2019,4:01:00 PM,MPW," 247,608 ", $20.25 ,4%,DARK BLOCK,$5.0M,Equity,REITs,Real Estate," 5,862,950 ",441,20200206
11/15/2019,3:18:02 PM,MRK," 230,000 ", $85.00 ,3%,BLOCK,$19.0M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 8,047,570 ",2539,20200207
11/15/2019,5:40:30 PM,MRK," 179,581 ", $84.90 ,2%,DARK BLOCK,$15.0M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 8,047,570 ",2539,20200207
11/15/2019,4:03:15 PM,MRK," 175,630 ", $84.90 ,2%,DARK BLOCK,$14.0M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 8,047,570 ",2539,20200207
11/15/2019,1:00:57 PM,MRK," 100,000 ", $85.25 ,1%,DARK BLOCK,$8.5M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 8,047,570 ",2539,20200207
11/15/2019,2:23:29 PM,MRK," 100,000 ", $85.04 ,1%,BLOCK,$8.5M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 8,047,570 ",2539,20200207
11/15/2019,5:40:30 PM,MS," 171,673 ", $48.99 ,2%,DARK BLOCK,$8.4M,Equity,Finance Intermediaries & Services,Investments & Brokers," 9,742,077 ",1614,20200116
11/15/2019,4:00:13 PM,MSFT," 1,059,609 ", $149.97 ,5%,DARK BLOCK,$158.0M,Equity,Internet & Software,IT Services & Software," 22,363,339 ",7522,20200129
11/15/2019,4:00:10 PM,MSFT," 438,224 ", $149.97 ,2%,DARK BLOCK,$65.0M,Equity,Internet & Software,IT Services & Software," 22,363,339 ",7522,20200129
11/15/2019,3:48:57 PM,MSFT," 150,000 ", $149.60 ,1%,DARK BLOCK,$22.0M,Equity,Internet & Software,IT Services & Software," 22,363,339 ",7522,20200129
11/15/2019,11:59:49 AM,MSFT," 117,500 ", $149.52 ,1%,BLOCK,$17.0M,Equity,Internet & Software,IT Services & Software," 22,363,339 ",7522,20200129
11/15/2019,4:02:17 PM,MSM," 120,975 ", $75.37 ,25%,DARK BLOCK,$9.1M,Equity,Industrial Machinery & Equipment,Machinery," 491,533 ",39,20200108
11/15/2019,4:02:04 PM,MTZ," 127,700 ", $71.96 ,14%,DARK AVGPRC,$9.1M,Equity,Construction Services,Commercial Services & Supplies," 934,988 ",59,20200227
11/15/2019,12:44:26 PM,MU," 1,300,000 ", $47.80 ,8%,BLOCK,$62.0M,Equity,Semiconductors,IT Hardware," 17,111,299 ",1104,20191217
11/15/2019,4:00:07 PM,MU," 295,428 ", $47.71 ,2%,DARK BLOCK,$14.0M,Equity,Semiconductors,IT Hardware," 17,111,299 ",1104,20191217
11/15/2019,12:12:24 PM,MUB," 134,968 ", $113.50 ,20%,DARK ISOBBDay,$15.0M,ETF/Fund,ETFs,Miscellaneous," 669,676 ",128,N/A
11/15/2019,4:00:22 PM,MUSA," 216,321 ", $117.23 ,48%,DARK BLOCK,$25.0M,Equity,Retail - General Merchandise/Department Stores,Retail," 450,981 ",30,20200129
11/15/2019,5:40:33 PM,NEM," 178,917 ", $37.61 ,3%,DARK BLOCK,$6.7M,Equity,Precious Metals,Metals & Mining," 5,704,428 ",816,20200220
11/15/2019,4:02:39 PM,NFG," 112,433 ", $45.95 ,15%,DARK BLOCK,$5.1M,Equity,Gas Utilities,Gas Utilities," 727,413 ",84,20200130
11/15/2019,9:57:02 AM,NFLX," 375,000 ", $292.33 ,4%,DARK BLOCK,$109.0M,Equity,Entertainment,Media," 8,797,536 ",419,20200116
11/15/2019,3:33:47 PM,NLSN," 289,540 ", $20.65 ,8%,DARK BLOCK,$5.9M,Equity,Business Services,Commercial Services & Supplies," 3,455,704 ",355,20200227
11/15/2019,4:00:52 PM,NLY," 551,208 ", $9.11 ,5%,DARK BLOCK,$5.0M,Equity,REITs,Real Estate," 11,542,040 ",1425,20200212
11/15/2019,5:09:19 PM,NRG," 500,000 ", $39.80 ,20%,DARK BLOCK,$19.0M,Equity,Electric Utilities,Electric Utilities," 2,443,124 ",251,20200227
11/15/2019,12:17:19 PM,NTAP," 182,400 ", $62.26 ,8%,BLOCK,$11.0M,Equity,Computer Hardware & Equipment,IT Hardware," 2,224,896 ",237,20200212
11/15/2019,1:58:16 PM,NTNX," 280,450 ", $29.12 ,12%,DARK ISOBB,$8.1M,Equity,Internet & Software,IT Services & Software," 2,263,597 ",188,20191125
11/15/2019,4:26:58 PM,NUGT," 400,000 ", $26.88 ,4%,DARK BLOCK,$10.0M,ETF/Fund,ETFs,Miscellaneous," 10,406,087 ",50,N/A
11/15/2019,4:00:05 PM,NVDA," 131,941 ", $204.19 ,2%,DARK BLOCK,$26.0M,Equity,Internet & Software,IT Services & Software," 8,107,981 ",580,20200213
11/15/2019,12:17:20 PM,NVDA," 100,000 ", $205.30 ,1%,BLOCK,$20.0M,Equity,Internet & Software,IT Services & Software," 8,107,981 ",580,20200213
11/15/2019,8:44:16 AM,NVO," 164,500 ", $57.67 ,14%,DARK AVGPRC,$9.4M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 1,211,565 ",2366,20200207
11/15/2019,9:13:12 AM,NVO," 164,500 ", $57.67 ,14%,DARK AVGPRC,$9.4M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 1,211,565 ",2366,20200207
11/15/2019,8:44:53 AM,NVO," 145,000 ", $57.67 ,12%,DARK AVGPRC,$8.3M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 1,211,565 ",2366,20200207
11/15/2019,9:13:26 AM,NVO," 145,000 ", $57.67 ,12%,DARK AVGPRC,$8.3M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 1,211,565 ",2366,20200207
11/15/2019,5:40:33 PM,OXY," 142,441 ", $38.95 ,2%,DARK BLOCK,$5.5M,Equity,Production & Extraction,Oil & Gas," 9,410,790 ",891,20200211
11/15/2019,12:20:09 PM,OXY," 131,100 ", $39.04 ,1%,DARK BLOCK,$5.1M,Equity,Production & Extraction,Oil & Gas," 9,410,790 ",891,20200211
11/15/2019,4:03:37 PM,PCG," 1,000,000 ", $7.42 ,4%,DARK BLOCK,$7.4M,Equity,Electric Utilities,Electric Utilities," 25,570,600 ",528,20200227
11/15/2019,11:45:26 AM,PCY," 457,031 ", $29.06 ,40%,DARK ISO,$13.0M,ETF/Fund,ETFs,Miscellaneous," 1,139,621 ",121,N/A
11/15/2019,5:51:28 PM,PEAK," 226,657 ", $34.45 ,7%,DARK BLOCK,$7.8M,Equity,REITs,Real Estate," 3,328,785 ",494,20200212
11/15/2019,4:59:04 PM,PEAK," 202,252 ", $34.45 ,6%,DARK BLOCK,$6.9M,Equity,REITs,Real Estate," 3,328,785 ",494,20200212
11/15/2019,4:00:12 PM,PENN," 399,700 ", $21.95 ,24%,DARK AVGPRC,$8.7M,Equity,"Hotels, Restaurants & Travel",Consumer Services," 1,692,039 ",105,20200206
11/15/2019,3:08:03 PM,PFE," 1,916,869 ", $36.99 ,11%,DARK AVGPRC,$70.0M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 17,236,594 ",5529,20200204
11/15/2019,3:37:14 PM,PFE," 1,863,379 ", $37.40 ,11%,DARK BLOCK,$69.0M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 17,236,594 ",5529,20200204
11/15/2019,10:18:03 AM,PFE," 487,000 ", $36.61 ,3%,DARK ISOAA,$17.0M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 17,236,594 ",5529,20200204
11/15/2019,10:12:19 AM,PFE," 332,545 ", $36.58 ,2%,DARK ISOAA,$12.0M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 17,236,594 ",5529,20200204
11/15/2019,4:02:39 PM,PFE," 318,185 ", $37.28 ,2%,DARK BLOCK,$11.0M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 17,236,594 ",5529,20200204
11/15/2019,3:33:01 PM,PFE," 310,740 ", $37.19 ,2%,DARK ISOBB,$11.0M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 17,236,594 ",5529,20200204
11/15/2019,3:33:01 PM,PFE," 277,349 ", $37.19 ,2%,DARK ISOBB,$10.0M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 17,236,594 ",5529,20200204
11/15/2019,3:33:01 PM,PFE," 277,349 ", $37.19 ,2%,DARK ISOBB,$10.0M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 17,236,594 ",5529,20200204
11/15/2019,12:22:22 PM,PFE," 244,576 ", $37.25 ,1%,DARK AVGPRC,$9.1M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 17,236,594 ",5529,20200204
11/15/2019,1:18:42 PM,PFE," 225,000 ", $37.26 ,1%,DARK BLOCK,$8.3M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 17,236,594 ",5529,20200204
11/15/2019,12:18:29 PM,PFE," 200,000 ", $37.32 ,1%,BLOCK,$7.4M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 17,236,594 ",5529,20200204
11/15/2019,5:42:15 PM,PFE," 166,267 ", $37.28 ,1%,DARK BLOCK,$6.1M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 17,236,594 ",5529,20200204
11/15/2019,9:12:41 AM,PFE," 152,540 ", $36.55 ,1%,DARK BLOCK,$5.5M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 17,236,594 ",5529,20200204
11/15/2019,10:12:35 AM,PFE," 139,736 ", $36.56 ,1%,DARK ISOAA,$5.1M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 17,236,594 ",5529,20200204
11/15/2019,4:24:49 PM,PG," 1,019,934 ", $120.54 ,15%,DARK BLOCK,$122.0M,Equity,Household & Personal Products,Household & Personal Products," 6,762,772 ",2450,20200122
11/15/2019,4:03:31 PM,PG," 331,446 ", $120.54 ,5%,DARK BLOCK,$39.0M,Equity,Household & Personal Products,Household & Personal Products," 6,762,772 ",2450,20200122
11/15/2019,4:03:31 PM,PG," 257,725 ", $120.54 ,4%,DARK BLOCK,$31.0M,Equity,Household & Personal Products,Household & Personal Products," 6,762,772 ",2450,20200122
11/15/2019,4:24:49 PM,PHM," 175,018 ", $38.91 ,5%,DARK BLOCK,$6.8M,Equity,Builders,Consumer Services," 3,707,015 ",269,20200204
11/15/2019,4:02:48 PM,PK," 1,673,571 ", $22.62 ,78%,DARK BLOCK,$37.0M,Equity,REITs,Real Estate," 2,154,106 ",201,20200226
11/15/2019,4:00:02 PM,PLAY," 133,509 ", $39.10 ,25%,DARK BLOCK,$5.2M,Equity,"Hotels, Restaurants & Travel",Consumer Services," 534,821 ",29,20191210
11/15/2019,4:03:35 PM,PLD," 142,695 ", $89.10 ,5%,DARK BLOCK,$12.0M,Equity,REITs,Real Estate," 2,975,676 ",624,20200128
11/15/2019,4:13:19 PM,PLD," 114,400 ", $89.10 ,4%,DARK AVGPRC,$10.0M,Equity,REITs,Real Estate," 2,975,676 ",624,20200128
11/15/2019,4:00:40 PM,PM," 298,169 ", $84.79 ,6%,DARK BLOCK,$25.0M,Equity,Tobacco Products,Tobacco," 4,651,686 ",1552,20200206
11/15/2019,4:00:39 PM,PM," 238,768 ", $84.79 ,5%,DARK BLOCK,$20.0M,Equity,Tobacco Products,Tobacco," 4,651,686 ",1552,20200206
11/15/2019,4:13:19 PM,PNC," 118,900 ", $150.86 ,7%,DARK AVGPRC,$17.0M,Equity,Banking,Banking & Savings," 1,608,918 ",443,20200115
11/15/2019,4:01:08 PM,PSA," 196,576 ", $213.21 ,20%,DARK BLOCK,$41.0M,Equity,REITs,Real Estate," 996,793 ",150,20200225
11/15/2019,4:00:11 PM,PSDO," 358,600 ", $16.56 ,58%,DARK AVGPRC,$5.9M,Equity,IT Services,IT Services & Software," 616,842 ",83,20200205
11/15/2019,5:41:18 PM,PSX," 101,862 ", $118.36 ,4%,DARK BLOCK,$12.0M,Equity,Refining & Marketing,Oil & Gas," 2,466,113 ",443,20200214
11/15/2019,1:27:13 PM,PTC," 222,500 ", $73.76 ,19%,DARK BLOCK,$16.0M,Equity,Internet & Software,IT Services & Software," 1,180,952 ",103,20200122
11/15/2019,4:07:13 PM,PTON," 250,000 ", $28.30 ,6%,DARK BLOCK,$7.0M,Equity,Equipment & Services,Oil & Gas," 3,928,846 ",279,20200204
11/15/2019,5:43:42 PM,PYPL," 152,461 ", $104.20 ,2%,DARK AVGPRC,$15.0M,Equity,Miscellaneous Consumer Services,Consumer Services," 7,183,409 ",1172,20200129
11/15/2019,4:00:14 PM,QCOM," 1,000,826 ", $90.81 ,13%,DARK AVGPRC,$90.0M,Equity,Manufacturing,Communications," 7,945,016 ",1140,20200129
11/15/2019,4:01:06 PM,QCOM," 550,000 ", $90.81 ,7%,DARK AVGPRC,$49.0M,Equity,Manufacturing,Communications," 7,945,016 ",1140,20200129
11/15/2019,4:24:49 PM,QCOM," 471,931 ", $90.81 ,6%,DARK BLOCK,$42.0M,Equity,Manufacturing,Communications," 7,945,016 ",1140,20200129
11/15/2019,4:00:12 PM,QCOM," 466,505 ", $90.82 ,6%,DARK AVGPRC,$42.0M,Equity,Manufacturing,Communications," 7,945,016 ",1140,20200129
11/15/2019,4:00:13 PM,QCOM," 367,692 ", $90.82 ,5%,DARK AVGPRC,$33.0M,Equity,Manufacturing,Communications," 7,945,016 ",1140,20200129
11/15/2019,4:00:03 PM,QCOM," 240,258 ", $90.81 ,3%,DARK BLOCK,$21.0M,Equity,Manufacturing,Communications," 7,945,016 ",1140,20200129
11/15/2019,4:00:13 PM,QCOM," 136,504 ", $90.82 ,2%,DARK AVGPRC,$12.0M,Equity,Manufacturing,Communications," 7,945,016 ",1140,20200129
11/15/2019,4:02:35 PM,QCOM," 100,496 ", $90.81 ,1%,DARK BLOCK,$9.1M,Equity,Manufacturing,Communications," 7,945,016 ",1140,20200129
11/15/2019,2:44:51 PM,QQQ," 570,000 ", $202.47 ,3%,BLOCK,$115.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,11:41:17 AM,QQQ," 500,000 ", $202.59 ,2%,DARK BLOCK,$101.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,11:49:45 AM,QQQ," 411,398 ", $201.38 ,2%,DARK BLOCK SP3,$82.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,11:02:05 AM,QQQ," 300,000 ", $202.63 ,1%,DARK BLOCK,$60.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,4:00:03 PM,QQQ," 300,000 ", $202.91 ,1%,DARK BLOCK,$60.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,10:27:15 AM,QQQ," 240,000 ", $202.63 ,1%,DARK AVGPRC,$48.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,10:27:15 AM,QQQ," 225,000 ", $202.63 ,1%,DARK AVGPRC,$45.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,3:38:29 PM,QQQ," 222,600 ", $202.23 ,1%,BLOCK,$45.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,11:41:01 AM,QQQ," 205,000 ", $202.65 ,1%,DARK BLOCK SP1,$41.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,11:41:15 AM,QQQ," 205,000 ", $202.65 ,1%,DARK BLOCK SP2,$41.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,3:29:17 PM,QQQ," 200,000 ", $202.31 ,1%,BLOCK,$40.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,3:29:23 PM,QQQ," 200,000 ", $202.30 ,1%,BLOCK,$40.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,5:23:18 PM,QQQ," 200,000 ", $202.71 ,1%,DARK BLOCK,$40.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,10:27:15 AM,QQQ," 160,000 ", $202.63 ,1%,DARK AVGPRC,$32.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,4:09:46 PM,QQQ," 150,000 ", $202.78 ,1%,DARK AVGPRC,$30.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,10:27:15 AM,QQQ," 130,000 ", $202.64 ,1%,DARK AVGPRC,$26.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,10:27:15 AM,QQQ," 125,000 ", $202.63 ,1%,DARK AVGPRC,$25.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,3:37:46 PM,QQQ," 110,000 ", $202.25 ,1%,BLOCK,$22.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,3:37:45 PM,QQQ," 100,000 ", $202.25 ,0%,BLOCK,$20.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,3:49:11 PM,QQQ," 100,000 ", $202.39 ,0%,DARK BLOCK,$20.0M,ETF/Fund,ETFs,Miscellaneous," 20,999,441 ",402,N/A
11/15/2019,3:45:23 PM,RCL," 200,000 ", $117.67 ,14%,BLOCK,$23.0M,Equity,"Hotels, Restaurants & Travel",Consumer Services," 1,460,323 ",182,20200129
11/15/2019,10:07:27 AM,RDFN," 300,000 ", $20.40 ,27%,DARK BLOCK,$6.1M,Equity,"Property, Real Estate & Development",Real Estate," 1,126,231 ",92,20200213
11/15/2019,11:57:04 AM,RIO," 117,000 ", $53.70 ,6%,BLOCK,$6.2M,Equity,Mining,Metals & Mining," 2,061,657 ",1271,TBA
11/15/2019,4:00:11 PM,ROIC," 294,700 ", $18.32 ,32%,DARK AVGPRC,$5.3M,Equity,REITs,Real Estate," 935,139 ",113,20200218
11/15/2019,3:30:23 PM,ROL," 180,000 ", $36.84 ,14%,DARK BLOCK,$6.6M,Equity,Business Services,Commercial Services & Supplies," 1,244,376 ",141,20200122
11/15/2019,3:22:46 PM,ROL," 150,000 ", $37.04 ,12%,DARK ISOAA,$5.5M,Equity,Business Services,Commercial Services & Supplies," 1,244,376 ",141,20200122
11/15/2019,4:04:04 PM,RYN," 376,003 ", $29.76 ,77%,DARK BLOCK,$11.0M,Equity,REITs,Real Estate," 488,781 ",128,20200205
11/15/2019,4:01:13 PM,S," 1,379,865 ", $5.83 ,9%,DARK BLOCK,$8.0M,Equity,Services,Communications," 15,772,800 ",4092,20200130
11/15/2019,10:08:46 AM,SBRA," 300,000 ", $22.39 ,19%,DARK BLOCK,$6.7M,Equity,REITs,Real Estate," 1,618,710 ",191,20200224
11/15/2019,4:01:18 PM,SCHW," 194,729 ", $44.35 ,2%,DARK BLOCK,$8.6M,Equity,Finance Intermediaries & Services,Investments & Brokers," 7,941,631 ",1164,20200115
11/15/2019,4:02:13 PM,SERV," 268,778 ", $34.80 ,12%,DARK BLOCK,$9.3M,Equity,Miscellaneous Consumer Services,Consumer Services," 2,169,566 ",135,20200225
11/15/2019,11:09:09 AM,SERV," 166,300 ", $34.75 ,8%,DARK BLOCK,$5.7M,Equity,Miscellaneous Consumer Services,Consumer Services," 2,169,566 ",135,20200225
11/15/2019,2:41:19 PM,SHV," 110,728 ", $110.59 ,5%,DARK BLOCK,$12.0M,ETF/Fund,ETFs,Miscellaneous," 2,028,719 ",195,N/A
11/15/2019,11:41:19 AM,SHY," 122,866 ", $84.72 ,6%,DARK BLOCK,$10.0M,ETF/Fund,ETFs,Miscellaneous," 1,970,082 ",207,N/A
11/15/2019,12:02:00 PM,SIRI," 875,000 ", $6.97 ,5%,DARK BLOCK,$6.0M,Equity,Radio & Television,Media," 17,362,926 ",4423,20200129
11/15/2019,2:21:12 PM,SIZE," 129,023 ", $94.58 ,42%,DARK BLOCK,$12.0M,ETF/Fund,ETFs,Miscellaneous," 308,231 ",4,N/A
11/15/2019,4:24:49 PM,SLB," 896,827 ", $35.36 ,7%,DARK BLOCK,$31.0M,Equity,Equipment & Services,Oil & Gas," 12,888,729 ",1377,20200117
11/15/2019,5:41:18 PM,SLB," 220,217 ", $35.36 ,2%,DARK BLOCK,$7.7M,Equity,Equipment & Services,Oil & Gas," 12,888,729 ",1377,20200117
11/15/2019,9:30:41 AM,SMAR," 150,000 ", $39.41 ,8%,DARK BLOCK,$5.9M,Equity,IT Services,IT Services & Software," 1,975,722 ",116,20191204
11/15/2019,4:04:09 PM,SMAR," 147,510 ", $41.25 ,7%,DARK BLOCK,$6.0M,Equity,IT Services,IT Services & Software," 1,975,722 ",116,20191204
11/15/2019,4:26:58 PM,SMH," 550,000 ", $134.29 ,14%,DARK BLOCK,$73.0M,ETF/Fund,ETFs,Miscellaneous," 4,033,033 ",10,N/A
11/15/2019,4:02:38 PM,SNAP," 1,947,091 ", $13.94 ,7%,DARK BLOCK,$27.0M,Equity,Internet & Software,IT Services & Software," 28,317,901 ",1399,20200204
11/15/2019,4:00:11 PM,SNBR," 144,600 ", $48.63 ,25%,DARK AVGPRC,$7.0M,Equity,Retail - Furniture & Home Furnishings,Retail," 585,501 ",28,20200212
11/15/2019,11:58:38 AM,SNY," 454,408 ", $45.61 ,38%,DARK AVGPRC,$20.0M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 1,211,450 ",2479,20200206
11/15/2019,12:04:23 PM,SNY," 374,408 ", $45.61 ,31%,DARK AVGPRC,$17.0M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 1,211,450 ",2479,20200206
11/15/2019,8:59:48 AM,SNY," 158,000 ", $45.24 ,13%,DARK AVGPRC,$7.1M,Equity,Pharmaceuticals,Pharmaceuticals & Biotechnology," 1,211,450 ",2479,20200206
11/15/2019,4:03:43 PM,SO," 107,304 ", $62.20 ,3%,DARK BLOCK,$6.6M,Equity,Electric Utilities,Electric Utilities," 3,881,888 ",1039,20200219
11/15/2019,4:26:58 PM,SOXL," 110,000 ", $232.10 ,12%,DARK BLOCK,$25.0M,ETF/Fund,ETFs,Miscellaneous," 894,928 ",3,N/A
11/15/2019,1:33:11 PM,SPHB," 281,449 ", $44.22 ,211%,DARK ISOAA,$12.0M,ETF/Fund,ETFs,Miscellaneous," 133,480 ",2,N/A
11/15/2019,10:17:02 AM,SPHB," 158,722 ", $44.06 ,119%,DARK ISO,$6.9M,ETF/Fund,ETFs,Miscellaneous," 133,480 ",2,N/A
11/15/2019,10:57:47 AM,SPIB," 215,285 ", $35.20 ,17%,DARK ISO,$7.5M,ETF/Fund,ETFs,Miscellaneous," 1,254,606 ",146,N/A
11/15/2019,4:00:49 PM,SPLB," 323,000 ", $29.70 ,102%,DARK BLOCK,$9.5M,ETF/Fund,ETFs,Miscellaneous," 318,038 ",22,N/A
11/15/2019,12:16:19 PM,SPLB," 317,265 ", $29.72 ,100%,DARK BLOCK,$9.4M,ETF/Fund,ETFs,Miscellaneous," 318,038 ",22,N/A
11/15/2019,4:03:12 PM,SPLK," 150,000 ", $118.20 ,11%,DARK BLOCK,$17.0M,Equity,Internet & Software,IT Services & Software," 1,371,107 ",150,20191121
11/15/2019,12:13:36 PM,SPTL," 240,335 ", $39.54 ,27%,DARK BLOCK,$9.5M,ETF/Fund,ETFs,Miscellaneous," 884,458 ",54,N/A
11/15/2019,4:26:58 PM,SPXU," 430,000 ", $22.37 ,9%,DARK BLOCK,$9.6M,ETF/Fund,ETFs,Miscellaneous," 4,715,939 ",27,N/A
11/15/2019,11:01:38 AM,SPY," 2,000,000 ", $310.89 ,4%,DARK BLOCK,$621.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,11:01:04 AM,SPY," 1,325,000 ", $310.88 ,2%,DARK BLOCK,$411.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:10:31 PM,SPY," 1,000,000 ", $311.89 ,2%,DARK BLOCK,$311.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:10:31 PM,SPY," 1,000,000 ", $311.89 ,2%,DARK BLOCK,$311.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,3:09:52 PM,SPY," 880,000 ", $311.49 ,2%,DARK BLOCK,$274.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,11:05:12 AM,SPY," 860,000 ", $311.11 ,2%,BLOCK,$267.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:10:31 PM,SPY," 750,008 ", $311.89 ,1%,DARK BLOCK,$233.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:10:31 PM,SPY," 650,000 ", $311.89 ,1%,DARK BLOCK,$202.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,10:39:41 AM,SPY," 600,000 ", $310.66 ,1%,BLOCK,$186.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,4:09:46 PM,SPY," 550,000 ", $311.89 ,1%,DARK AVGPRC,$171.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,1:09:03 PM,SPY," 502,545 ", $309.51 ,1%,DARK BLOCK SP3,$155.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,3:16:23 PM,SPY," 502,545 ", $309.51 ,1%,DARK BLOCK SP5,$155.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,11:37:50 AM,SPY," 502,495 ", $309.51 ,1%,DARK BLOCK SP1,$155.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
11/15/2019,11:45:58 AM,SPY," 502,495 ", $309.51 ,1%,DARK BLOCK SP2,$155.0M,ETF/Fund,ETFs,Miscellaneous," 54,131,226 ",913,20060215
